site,id,lon,lat,group
NOGP,NEON.PLA.D09.NOGP.06551,-100.92082870068332,46.77024264255052,Ratibida
NOGP,NEON.PLA.D09.NOGP.06559,-100.92127463911515,46.77061592915969,Cirsium
NOGP,NEON.PLA.D09.NOGP.06555,-100.92132026124588,46.770231841991695,Echinacea
NOGP,NEON.PLA.D09.NOGP.06549,-100.9200154013226,46.7702440297089,Cirsium
NOGP,NEON.PLA.D09.NOGP.06560,-100.92127463911515,46.77061592915969,Artemisia
NOGP,NEON.PLA.D09.NOGP.06554,-100.92131361026962,46.77022926381083,Oligoneuron
NOGP,NEON.PLA.D09.NOGP.06544,-100.91881317407636,46.7703469950871,Cirsium
NOGP,NEON.PLA.D09.NOGP.06553,-100.92131441013632,46.77025174896114,Bouteloua
NOGP,NEON.PLA.D09.NOGP.06558,-100.92136299814018,46.77044391634657,Liatris
NOGP,NEON.PLA.D09.NOGP.06548,-100.92001572105322,46.77025302377585,Lactuca
NOGP,NEON.PLA.D09.NOGP.06552,-100.92082870068332,46.77024264255052,Pascopyrum
NOGP,NEON.PLA.D09.NOGP.06563,-100.91869537180864,46.77041754347137,Bouteloua
NOGP,NEON.PLA.D09.NOGP.06561,-100.91867311860952,46.77041791667643,Symphyotrichum
NOGP,NEON.PLA.D09.NOGP.06562,-100.91867311860952,46.77041791667643,Artemisia
NOGP,NEON.PLA.D09.NOGP.06577,-100.91995992225269,46.77200571104259,Ratibida
NOGP,NEON.PLA.D09.NOGP.06579,-100.91995992225269,46.77200571104259,Bouteloua
NOGP,NEON.PLA.D09.NOGP.06564,-100.91866604637528,46.77050749231083,Cirsium
NOGP,NEON.PLA.D09.NOGP.06569,-100.91878186669696,46.77144647313453,Solidago
NOGP,NEON.PLA.D09.NOGP.06571,-100.91881480256654,46.77178814378611,Symphyotrichum
NOGP,NEON.PLA.D09.NOGP.06576,-100.91995992225269,46.77200571104259,Echinacea
NOGP,NEON.PLA.D09.NOGP.06573,-100.91880040307346,46.771788385292616,Ratibida
NOGP,NEON.PLA.D09.NOGP.06578,-100.91995992225269,46.77200571104259,Cirsium
NOGP,NEON.PLA.D09.NOGP.06565,-100.91867390045866,46.77050736059218,Pediomelum
NOGP,NEON.PLA.D09.NOGP.06570,-100.91881480256654,46.77178814378611,Artemisia
NOGP,NEON.PLA.D09.NOGP.06572,-100.91881480256654,46.77178814378611,Oligoneuron
NOGP,NEON.PLA.D09.NOGP.06575,-100.91997280235556,46.77200097394922,Rosa
NOGP,NEON.PLA.D09.NOGP.06566,-100.91867390045866,46.77050736059218,Lactuca
NOGP,NEON.PLA.D09.NOGP.06574,-100.91997376158544,46.772027956142395,Symphyotrichum
NOGP,NEON.PLA.D09.NOGP.06568,-100.9187869208945,46.771374341407885,Echinacea
NOGP,NEON.PLA.D09.NOGP.06585,-100.91878232840808,46.77186253656453,Liatris
NOGP,NEON.PLA.D09.NOGP.06588,-100.91894647883257,46.7721278630405,Oligoneuron
NOGP,NEON.PLA.D09.NOGP.06580,-100.91862138719443,46.77040089283375,Rosa
NOGP,NEON.PLA.D09.NOGP.06594,-100.92001281757403,46.77202543713666,Liatris
NOGP,NEON.PLA.D09.NOGP.06590,-100.9193243194796,46.77211190993208,Solidago
NOGP,NEON.PLA.D09.NOGP.06591,-100.91933761519564,46.77211886519702,Lactuca
NOGP,NEON.PLA.D09.NOGP.06581,-100.91865414549925,46.77088341139958,Schizachyrium
NOGP,NEON.PLA.D09.NOGP.06598,-100.9206695133696,46.771995001731,Oligoneuron
NOGP,NEON.PLA.D09.NOGP.06596,-100.9206695133696,46.771995001731,Symphyotrichum
NOGP,NEON.PLA.D09.NOGP.06597,-100.9206695133696,46.771995001731,Schizachyrium
NOGP,NEON.PLA.D09.NOGP.06586,-100.9187150557885,46.77198524405136,Pediomelum
NOGP,NEON.PLA.D09.NOGP.06595,-100.92043436068336,46.772047349278694,Solidago
NOGP,NEON.PLA.D09.NOGP.06599,-100.9214622204944,46.77201300672945,Solidago
NOGP,NEON.PLA.D09.NOGP.06582,-100.91867378084436,46.770883082102,Rosa
NOGP,NEON.PLA.D09.NOGP.06589,-100.91903750324252,46.77211898813106,Pascopyrum
NOGP,NEON.PLA.D09.NOGP.06583,-100.91870162709928,46.77113309475352,Pascopyrum
NOGP,NEON.PLA.D09.NOGP.06584,-100.91873389368124,46.77186334888465,Schizachyrium
NOGP,NEON.PLA.D09.NOGP.06587,-100.91870730648928,46.77198807577576,Pascopyrum
NOGP,NEON.PLA.D09.NOGP.06593,-100.92001767779188,46.77216214691013,Elaeagnus
NOGP,NEON.PLA.D09.NOGP.06592,-100.91988631847444,46.77213756531757,Elaeagnus
NOGP,NEON.PLA.D09.NOGP.06402,-100.91876406492958,46.77029288700302,Ratibida
NOGP,NEON.PLA.D09.NOGP.06414,-100.92045795273096,46.77204427312023,Artemisia
NOGP,NEON.PLA.D09.NOGP.06406,-100.9198184540139,46.7702345889603,Symphyotrichum
NOGP,NEON.PLA.D09.NOGP.06403,-100.91896951125628,46.7702832950464,Pediomelum
NOGP,NEON.PLA.D09.NOGP.06412,-100.92085996788828,46.77209275315884,Euphorbia
NOGP,NEON.PLA.D09.NOGP.06413,-100.92046234376872,46.77209369846612,Artemisia
NOGP,NEON.PLA.D09.NOGP.06405,-100.91915144142553,46.77027587949458,Pascopyrum
NOGP,NEON.PLA.D09.NOGP.06410,-100.92145080594196,46.77160926883112,Pediomelum
NOGP,NEON.PLA.D09.NOGP.06408,-100.9213649950915,46.770766990235785,Ratibida
NOGP,NEON.PLA.D09.NOGP.06415,-100.91939095791774,46.77215118327436,Artemisia
NOGP,NEON.PLA.D09.NOGP.06404,-100.91915144142553,46.77027587949458,Lactuca
NOGP,NEON.PLA.D09.NOGP.06409,-100.92144912689108,46.77160032081702,Lactuca
NOGP,NEON.PLA.D09.NOGP.06401,-100.91876374540686,46.77028389292954,Liatris
NOGP,NEON.PLA.D09.NOGP.06411,-100.92133283411113,46.7717979553501,Euphorbia
NOGP,NEON.PLA.D09.NOGP.06407,-100.92127765470156,46.7703241843076,Euphorbia
NOGP,NEON.PLA.D09.NOGP.06543,-100.92098899991429,46.77209249375715,Elaeagnus
NOGP,NEON.PLA.D09.NOGP.06567,-100.91880577084416,46.77049620324736,Liatris
NOGP,NEON.PLA.D09.NOGP.06417,-100.92120763850951,46.770572178283494,Elaeagnus
NOGP,NEON.PLA.D09.NOGP.06419,-100.9188292020594,46.77178790227779,Symphyotrichum
NOGP,NEON.PLA.D09.NOGP.06418,-100.91870730648928,46.77198807577576,Pediomelum
WOOD,NEON.PLA.D09.WOOD.06019,-99.24328338418958,47.13115271562418,Artemisia
WOOD,NEON.PLA.D09.WOOD.06017,-99.24357328871253,47.13118694862359,Artemisia
WOOD,NEON.PLA.D09.WOOD.06038,-99.24174202389923,47.13117005430747,Artemisia
WOOD,NEON.PLA.D09.WOOD.06048,-99.24114679220462,47.13077727901009,Artemisia
WOOD,NEON.PLA.D09.WOOD.06066,-99.24187979605324,47.12928200938272,Artemisia
WOOD,NEON.PLA.D09.WOOD.06059,-99.24101404839185,47.12958404648369,Artemisia
WOOD,NEON.PLA.D09.WOOD.06025,-99.24304595506996,47.131073169534446,Artemisia
WOOD,NEON.PLA.D09.WOOD.06057,-99.24102654339164,47.129790098741665,Bromus
WOOD,NEON.PLA.D09.WOOD.06021,-99.243138227018,47.1310906064699,Artemisia
WOOD,NEON.PLA.D09.WOOD.06064,-99.24185359607722,47.12928220941003,Artemisia
WOOD,NEON.PLA.D09.WOOD.06067,-99.24201087756408,47.12929900611515,Artemisia
WOOD,NEON.PLA.D09.WOOD.06011,-99.24364452669026,47.13070062832089,Bromus
WOOD,NEON.PLA.D09.WOOD.06029,-99.24265130555312,47.13117455200141,Artemisia
WOOD,NEON.PLA.D09.WOOD.03036,-99.24185880790571,47.13105523960676,Poa
WOOD,NEON.PLA.D09.WOOD.06090,-99.24357328871253,47.13118694862359,Artemisia
WOOD,NEON.PLA.D09.WOOD.06055,-99.24115728693388,47.130121341218526,Bromus
WOOD,NEON.PLA.D09.WOOD.06099,-99.2427037809334,47.13112923980225,Artemisia
WOOD,NEON.PLA.D09.WOOD.06053,-99.24113075623708,47.13026487672775,Bromus
WOOD,NEON.PLA.D09.WOOD.06052,-99.24111862089954,47.1304536945024,Artemisia
WOOD,NEON.PLA.D09.WOOD.06062,-99.2416181630395,47.12936499570315,Poa
WOOD,NEON.PLA.D09.WOOD.06097,-99.24357328871253,47.13118694862359,Artemisia
WOOD,NEON.PLA.D09.WOOD.06101,-99.24171002616612,47.12940028968757,Artemisia
WOOD,NEON.PLA.D09.WOOD.06096,-99.24113365665316,47.1307862967671,Artemisia
WOOD,NEON.PLA.D09.WOOD.06068,-99.24206352248612,47.12935259685869,Artemisia
WOOD,NEON.PLA.D09.WOOD.06013,-99.24366251195764,47.13097030027899,Bromus
WOOD,NEON.PLA.D09.WOOD.06051,-99.24122460496028,47.13054337242752,Bromus
WOOD,NEON.PLA.D09.WOOD.06092,-99.24304599606404,47.1310821680104,Artemisia
WOOD,NEON.PLA.D09.WOOD.06012,-99.24364596658344,47.1307815383236,Artemisia
WOOD,NEON.PLA.D09.WOOD.06014,-99.2436908031269,47.13107812417899,Artemisia
WOOD,NEON.PLA.D09.WOOD.06027,-99.24291474683169,47.13118195114042,Poa
WOOD,NEON.PLA.D09.WOOD.06094,-99.24113274576553,47.129574836746926,Artemisia
WOOD,NEON.PLA.D09.WOOD.06098,-99.243138227018,47.1310906064699,Artemisia
WOOD,NEON.PLA.D09.WOOD.06046,-99.24114819249446,47.1310289990121,Bromus
WOOD,NEON.PLA.D09.WOOD.06024,-99.24308550604046,47.13108192801248,Poa
WOOD,NEON.PLA.D09.WOOD.06001,-99.24363750387664,47.129416810265056,Poa
WOOD,NEON.PLA.D09.WOOD.06060,-99.2412249593238,47.12932300218784,Poa
WOOD,NEON.PLA.D09.WOOD.06032,-99.24237466434874,47.13116717263132,Bromus
WOOD,NEON.PLA.D09.WOOD.06058,-99.2410133580762,47.12979012648412,Poa
WOOD,NEON.PLA.D09.WOOD.06065,-99.24185359607722,47.12928220941003,Poa
WOOD,NEON.PLA.D09.WOOD.06095,-99.24193207359376,47.12925461387149,Artemisia
WOOD,NEON.PLA.D09.WOOD.06091,-99.2432702141804,47.131152795647786,Artemisia
WOOD,NEON.PLA.D09.WOOD.06063,-99.2416446075891,47.12941878660681,Bromus
WOOD,NEON.PLA.D09.WOOD.06031,-99.24240090170947,47.13114005705692,Artemisia
WOOD,NEON.PLA.D09.WOOD.06020,-99.243138227018,47.1310906064699,Bromus
WOOD,NEON.PLA.D09.WOOD.06050,-99.241145992047,47.130633439003944,Poa
WOOD,NEON.PLA.D09.WOOD.06023,-99.24308550604046,47.13108192801248,Bromus
WOOD,NEON.PLA.D09.WOOD.06026,-99.24290169972429,47.13120902654921,Bromus
WOOD,NEON.PLA.D09.WOOD.06047,-99.24102902199454,47.13093934877019,Poa
WOOD,NEON.PLA.D09.WOOD.06061,-99.24149989637908,47.12928490919236,Poa
WOOD,NEON.PLA.D09.WOOD.06028,-99.24265130555312,47.13117455200141,Bromus
WOOD,NEON.PLA.D09.WOOD.06103,-99.24364436670244,47.13069163832052,Bromus
WOOD,NEON.PLA.D09.WOOD.06100,-99.24102648336851,47.12980801874136,Bromus
WOOD,NEON.PLA.D09.WOOD.06018,-99.24329651316226,47.13114363712341,Bromus
WOOD,NEON.PLA.D09.WOOD.06056,-99.24115728693388,47.130121341218526,Poa
WOOD,NEON.PLA.D09.WOOD.06054,-99.24113209478304,47.13026846995265,Poa
WOOD,NEON.PLA.D09.WOOD.06049,-99.24115074287134,47.13077637168276,Poa
WOOD,NEON.PLA.D09.WOOD.06016,-99.24359941509113,47.13113999643289,Poa
WOOD,NEON.PLA.D09.WOOD.06084,-99.243235607787,47.12922981191233,Poa
WOOD,NEON.PLA.D09.WOOD.06073,-99.24245583816864,47.129304803300045,Artemisia
WOOD,NEON.PLA.D09.WOOD.06075,-99.24250808536593,47.12937659139333,Artemisia
WOOD,NEON.PLA.D09.WOOD.06043,-99.24122816622418,47.13120838700463,Artemisia
WOOD,NEON.PLA.D09.WOOD.06070,-99.24222043657412,47.12928840696161,Artemisia
WOOD,NEON.PLA.D09.WOOD.06033,-99.24217700506476,47.13117707200679,Poa
WOOD,NEON.PLA.D09.WOOD.06015,-99.24380963382366,47.1310868616629,Poa
WOOD,NEON.PLA.D09.WOOD.06037,-99.2417416161574,47.13108006954013,Bromus
WOOD,NEON.PLA.D09.WOOD.06071,-99.2422204774264,47.12929740544091,Bromus
WOOD,NEON.PLA.D09.WOOD.06045,-99.24110930203264,47.131154935535626,Bromus
WOOD,NEON.PLA.D09.WOOD.06030,-99.24258500539284,47.13107596850312,Poa
WOOD,NEON.PLA.D09.WOOD.06069,-99.24222043657412,47.12928840696161,Bromus
WOOD,NEON.PLA.D09.WOOD.06076,-99.2426898465056,47.129384890599304,Poa
WOOD,NEON.PLA.D09.WOOD.06072,-99.24245583816864,47.129304803300045,Poa
WOOD,NEON.PLA.D09.WOOD.06078,-99.24278005147455,47.12924056519227,Artemisia
WOOD,NEON.PLA.D09.WOOD.06083,-99.24318251291888,47.12925701241876,Bromus
WOOD,NEON.PLA.D09.WOOD.06074,-99.24248212533573,47.12937669126593,Bromus
WOOD,NEON.PLA.D09.WOOD.06044,-99.24116832325588,47.13109077666701,Poa
WOOD,NEON.PLA.D09.WOOD.06022,-99.24314211239974,47.13107618490616,Poa
WOOD,NEON.PLA.D09.WOOD.06040,-99.24146516222164,47.13115331698843,Bromus
WOOD,NEON.PLA.D09.WOOD.06093,-99.24172876234492,47.13115211735187,Artemisia
WOOD,NEON.PLA.D09.WOOD.06041,-99.24146516222164,47.13115331698843,Poa
WOOD,NEON.PLA.D09.WOOD.06077,-99.2427807475697,47.129393539333485,Bromus
WOOD,NEON.PLA.D09.WOOD.06089,-99.24358542651342,47.12937244149259,Poa
WOOD,NEON.PLA.D09.WOOD.06039,-99.24168893697036,47.1310893079986,Bromus
WOOD,NEON.PLA.D09.WOOD.06002,-99.24379923688836,47.12965866362976,Poa
WOOD,NEON.PLA.D09.WOOD.06085,-99.24335174523898,47.12936434385301,Artemisia
WOOD,NEON.PLA.D09.WOOD.06042,-99.24122796278608,47.13116339461974,Poa
WOOD,NEON.PLA.D09.WOOD.06034,-99.24203194329228,47.13115973549647,Artemisia
WOOD,NEON.PLA.D09.WOOD.06080,-99.24298797706656,47.129293756380626,Artemisia
WOOD,NEON.PLA.D09.WOOD.06081,-99.24298830492116,47.12936574421052,Bromus
WOOD,NEON.PLA.D09.WOOD.06035,-99.24201884492696,47.13117779248053,Poa
WOOD,NEON.PLA.D09.WOOD.06082,-99.24309210401498,47.12935634574741,Bromus
WOOD,NEON.PLA.D09.WOOD.06079,-99.24298797706656,47.129293756380626,Poa
WOOD,NEON.PLA.D09.WOOD.06007,-99.24367115387489,47.12991907416736,Artemisia
WOOD,NEON.PLA.D09.WOOD.06010,-99.2438262438874,47.13053841553943,Poa
WOOD,NEON.PLA.D09.WOOD.06087,-99.24344235896396,47.12931000271294,Bromus
WOOD,NEON.PLA.D09.WOOD.06003,-99.24383983289746,47.12973033943263,Bromus
WOOD,NEON.PLA.D09.WOOD.06086,-99.2434292557978,47.12928305732033,Poa
WOOD,NEON.PLA.D09.WOOD.06008,-99.2436497127988,47.130251100239846,Bromus
WOOD,NEON.PLA.D09.WOOD.06088,-99.24352011573438,47.12928270698956,Bromus
WOOD,NEON.PLA.D09.WOOD.06036,-99.2418337537036,47.131052654083625,Poa
WOOD,NEON.PLA.D09.WOOD.06009,-99.24381289837412,47.13052945360413,Artemisia
WOOD,NEON.PLA.D09.WOOD.06005,-99.24376228120856,47.1298381478019,Artemisia
WOOD,NEON.PLA.D09.WOOD.06104,-99.24367011392864,47.12984731417119,Artemisia
WOOD,NEON.PLA.D09.WOOD.06105,-99.24373666545178,47.13069144196877,Bromus
WOOD,NEON.PLA.D09.WOOD.06115,-99.24366160830496,47.130170262194184,Artemisia
WOOD,NEON.PLA.D09.WOOD.06108,-99.24111862089954,47.1304536945024,Artemisia
WOOD,NEON.PLA.D09.WOOD.06109,-99.24201095919804,47.12931700307399,Bromus
WOOD,NEON.PLA.D09.WOOD.06107,-99.24271666436772,47.13106617051089,Artemisia
WOOD,NEON.PLA.D09.WOOD.06111,-99.24372116521532,47.1297305919742,Artemisia
WOOD,NEON.PLA.D09.WOOD.06102,-99.24201071429638,47.129263012197285,Artemisia
WOOD,NEON.PLA.D09.WOOD.06112,-99.24366225826886,47.130215112189425,Artemisia
WOOD,NEON.PLA.D09.WOOD.06110,-99.2431958210381,47.12932895023315,Bromus
WOOD,NEON.PLA.D09.WOOD.06106,-99.24332297629869,47.13117047249552,Bromus
WOOD,NEON.PLA.D09.WOOD.06113,-99.24364907285091,47.13021514023544,Bromus
WOOD,NEON.PLA.D09.WOOD.06114,-99.24374072074554,47.13017009388674,Bromus
WOOD,NEON.PLA.D09.WOOD.06006,-99.24376228120856,47.1298381478019,Poa
WOOD,NEON.PLA.D09.WOOD.06004,-99.24376228120856,47.1298381478019,Bromus
WOOD,NEON.PLA.D09.WOOD.06118,-99.24357328871253,47.13118694862359,Artemisia
WOOD,NEON.PLA.D09.WOOD.06116,-99.24358476299392,47.12941692242722,Bromus
WOOD,NEON.PLA.D09.WOOD.06117,-99.24367233769922,47.13078148223024,Bromus
WOOD,NEON.PLA.D09.WOOD.06119,-99.24111847088534,47.13042672449993,Artemisia
WOOD,NEON.PLA.D09.WOOD.06121,-99.24358592462096,47.13106988838364,Artemisia
WOOD,NEON.PLA.D09.WOOD.06123,-99.24110848561796,47.1310021122788,Artemisia
WOOD,NEON.PLA.D09.WOOD.06122,-99.241689181562,47.131143298859286,Artemisia
WOOD,NEON.PLA.D09.WOOD.06120,-99.24374072074554,47.13017009388674,Artemisia
WOOD,NEON.PLA.D09.WOOD.06126,-99.2410536942064,47.129557083251235,Poa
WOOD,NEON.PLA.D09.WOOD.06125,-99.24115884638576,47.12965542123434,Poa
WOOD,NEON.PLA.D09.WOOD.06124,-99.24122354368272,47.13002264241406,Artemisia
WOOD,NEON.PLA.D09.WOOD.06128,-99.2436908031269,47.13107812417899,Artemisia
WOOD,NEON.PLA.D09.WOOD.06127,-99.24366998393558,47.1298383441716,Artemisia
WOOD,NEON.PLA.D09.WOOD.06129,-99.24222035486956,47.12927041000295,Artemisia
WOOD,NEON.PLA.D09.WOOD.06130,-99.2411163969869,47.13100209562663,Artemisia
WOOD,NEON.PLA.D09.WOOD.06132,-99.24245574002784,47.129283206950085,Artemisia
WOOD,NEON.PLA.D09.WOOD.06131,-99.24121287606164,47.129664267412274,Artemisia
WOOD,NEON.PLA.D09.WOOD.06517,-99.24304605755522,47.13109566572428,Artemisia
WOOD,NEON.PLA.D09.WOOD.06516,-99.24367761192237,47.130781471010835,Artemisia
WOOD,NEON.PLA.D09.WOOD.06143,-99.24114593102765,47.129574808990824,Bromus
WOOD,NEON.PLA.D09.WOOD.06142,-99.24376345128752,47.12991887779646,Poa
WOOD,NEON.PLA.D09.WOOD.06148,-99.242508044465,47.12936759291435,Artemisia
WOOD,NEON.PLA.D09.WOOD.06146,-99.24117321333766,47.13078621349233,Artemisia
WOOD,NEON.PLA.D09.WOOD.06144,-99.24270357625144,47.13108424742164,Artemisia
WOOD,NEON.PLA.D09.WOOD.06145,-99.24112167123285,47.131002084524866,Artemisia
WOOD,NEON.PLA.D09.WOOD.06147,-99.241065878982,47.13045380550667,Artemisia
WOOD,NEON.PLA.D09.WOOD.06151,-99.24114674079736,47.1293328889806,Artemisia
WOOD,NEON.PLA.D09.WOOD.06153,-99.24268966231362,47.12934439744434,Artemisia
WOOD,NEON.PLA.D09.WOOD.06150,-99.242018804106,47.13116879400406,Artemisia
WOOD,NEON.PLA.D09.WOOD.06152,-99.24201087756408,47.12929900611515,Artemisia
WOOD,NEON.PLA.D09.WOOD.06149,-99.24308583404716,47.13115391581926,Artemisia
WOOD,NEON.PLA.D09.WOOD.06155,-99.24363523749128,47.13017031828453,Artemisia
WOOD,NEON.PLA.D09.WOOD.06160,-99.24174194235071,47.131152057354115,Bromus
WOOD,NEON.PLA.D09.WOOD.06164,-99.24333874470751,47.12935989464642,Artemisia
WOOD,NEON.PLA.D09.WOOD.06158,-99.24203188205756,47.131146237781714,Artemisia
WOOD,NEON.PLA.D09.WOOD.06157,-99.24373666545178,47.13069144196877,Bromus
WOOD,NEON.PLA.D09.WOOD.06159,-99.24203194329228,47.13115973549647,Bromus
WOOD,NEON.PLA.D09.WOOD.06162,-99.24145835636848,47.13110565504393,Bromus
WOOD,NEON.PLA.D09.WOOD.06161,-99.24145835636848,47.13110565504393,Artemisia
WOOD,NEON.PLA.D09.WOOD.06163,-99.24113268577804,47.12959275674726,Artemisia
WOOD,NEON.PLA.D09.WOOD.06156,-99.24368229036445,47.13097025820656,Artemisia
WOOD,NEON.PLA.D09.WOOD.06154,-99.24374072074554,47.13017009388674,Poa
WOOD,NEON.PLA.D09.WOOD.06167,-99.2415526222543,47.129356497131155,Schizachyrium
WOOD,NEON.PLA.D09.WOOD.06176,-99.24186029723904,47.13109302720786,Artemisia
WOOD,NEON.PLA.D09.WOOD.06171,-99.241123988502,47.130233425601354,Symphoricarpos
WOOD,NEON.PLA.D09.WOOD.06170,-99.24107784451884,47.130220067733475,Artemisia
WOOD,NEON.PLA.D09.WOOD.06169,-99.2411374788452,47.13013034285376,Schizachyrium
WOOD,NEON.PLA.D09.WOOD.06174,-99.2411547853052,47.13102898513303,Schizachyrium
WOOD,NEON.PLA.D09.WOOD.06173,-99.24114811747847,47.13101551401227,Symphoricarpos
WOOD,NEON.PLA.D09.WOOD.06175,-99.2414585722184,47.13115334697156,Medicago
WOOD,NEON.PLA.D09.WOOD.06177,-99.24359925895868,47.131105802226,Artemisia
WOOD,NEON.PLA.D09.WOOD.06178,-99.24356629288428,47.13109700389735,Symphoricarpos
WOOD,NEON.PLA.D09.WOOD.06172,-99.24112506362168,47.13042671062269,Medicago
WOOD,NEON.PLA.D09.WOOD.06168,-99.24117230155186,47.129574753474074,Medicago
WOOD,NEON.PLA.D09.WOOD.06195,-99.24379524452011,47.12983807765184,Nassella
WOOD,NEON.PLA.D09.WOOD.06284,-99.24116175359823,47.13109530587164,Pascopyrum
WOOD,NEON.PLA.D09.WOOD.06293,-99.2410438935999,47.13053116668297,Andropogon
WOOD,NEON.PLA.D09.WOOD.06194,-99.24112558323158,47.12974509062547,Bouteloua
WOOD,NEON.PLA.D09.WOOD.06283,-99.24145877585087,47.13119833935576,Cirsium
WOOD,NEON.PLA.D09.WOOD.06275,-99.24370370161284,47.130691512102935,Dalea
WOOD,NEON.PLA.D09.WOOD.06294,-99.24105444199874,47.130531144486056,Bouteloua
WOOD,NEON.PLA.D09.WOOD.06299,-99.24114536118788,47.12974504899188,Pascopyrum
WOOD,NEON.PLA.D09.WOOD.06286,-99.24106034878892,47.13111908495372,Cirsium
WOOD,NEON.PLA.D09.WOOD.06277,-99.2436968813506,47.13114120363742,Bouteloua
WOOD,NEON.PLA.D09.WOOD.06290,-99.2411626098745,47.13077634669999,Cirsium
WOOD,NEON.PLA.D09.WOOD.06278,-99.24351801571444,47.13119628332804,Andropogon
WOOD,NEON.PLA.D09.WOOD.06285,-99.24116176580114,47.1310980054148,Melilotus
WOOD,NEON.PLA.D09.WOOD.06274,-99.24365150129589,47.12934519073352,Dalea
WOOD,NEON.PLA.D09.WOOD.06291,-99.24104167143336,47.13060578923768,Dalea
WOOD,NEON.PLA.D09.WOOD.06279,-99.24351799517748,47.131191784090326,Melilotus
WOOD,NEON.PLA.D09.WOOD.06292,-99.24102675245176,47.13053120275089,Bouteloua
WOOD,NEON.PLA.D09.WOOD.06273,-99.24365150129589,47.12934519073352,Melilotus
WOOD,NEON.PLA.D09.WOOD.06287,-99.24102276412384,47.130999595642415,Andropogon
WOOD,NEON.PLA.D09.WOOD.06276,-99.24364201091606,47.13078154673708,Bouteloua
WOOD,NEON.PLA.D09.WOOD.06282,-99.24155843469252,47.131085402610424,Nassella
WOOD,NEON.PLA.D09.WOOD.06199,-99.24106096796842,47.129353677369295,Nassella
WOOD,NEON.PLA.D09.WOOD.06200,-99.24110713119376,47.12934910024531,Bouteloua
WOOD,NEON.PLA.D09.WOOD.06281,-99.24287520400786,47.13117499229887,Dalea
WOOD,NEON.PLA.D09.WOOD.06280,-99.2433384437579,47.13109658895936,Cirsium
WOOD,NEON.PLA.D09.WOOD.06298,-99.241123175874435,47.13007034138885,Dalea
WOOD,NEON.PLA.D09.WOOD.06270,-99.24120642812224,47.12928084924695,Pascopyrum
WOOD,NEON.PLA.D09.WOOD.06269,-99.24141219566494,47.12930087638495,Achillea
WOOD,NEON.PLA.D09.WOOD.06267,-99.2428195647656,47.12936639398454,Solidago
WOOD,NEON.PLA.D09.WOOD.06266,-99.24326595408004,47.129337678605594,Achillea
WOOD,NEON.PLA.D09.WOOD.06268,-99.24220724263022,47.1292678105125,Solidago
WOOD,NEON.PLA.D09.WOOD.06265,-99.24372190780612,47.12932692794723,Pascopyrum
WOOD,NEON.PLA.D09.WOOD.06272,-99.24118584644306,47.12936469500955,Solidago
WOOD,NEON.PLA.D09.WOOD.06255,-99.24103339639396,47.13077751766839,Solidago
WOOD,NEON.PLA.D09.WOOD.06264,-99.24377633872112,47.12944342572411,Achillea
WOOD,NEON.PLA.D09.WOOD.06258,-99.24315123296472,47.131054532558,Solidago
WOOD,NEON.PLA.D09.WOOD.06259,-99.243691606873,47.13090101276719,Achillea
WOOD,NEON.PLA.D09.WOOD.06256,-99.24133317898088,47.1311134234328,Achillea
WOOD,NEON.PLA.D09.WOOD.06262,-99.24362715232004,47.12961238431153,Melilotus
WOOD,NEON.PLA.D09.WOOD.06263,-99.24373198445758,47.12956730992372,Solidago
WOOD,NEON.PLA.D09.WOOD.06260,-99.24375959636905,47.13049810084741,Solidago
WOOD,NEON.PLA.D09.WOOD.06254,-99.24119298476556,47.13054793406267,Solidago
WOOD,NEON.PLA.D09.WOOD.06261,-99.24377329731487,47.1303047793573,Pascopyrum
WOOD,NEON.PLA.D09.WOOD.06257,-99.2418961402558,47.131149555572456,Solidago
WOOD,NEON.PLA.D09.WOOD.06296,-99.24115757720192,47.13034573122295,Calystegia
WOOD,NEON.PLA.D09.WOOD.06250,-99.24113719893066,47.13023789284654,Taraxacum
WOOD,NEON.PLA.D09.WOOD.06248,-99.24259825722152,47.13109388551077,Calystegia
WOOD,NEON.PLA.D09.WOOD.06246,-99.24368839192384,47.13034991171709,Taraxacum
WOOD,NEON.PLA.D09.WOOD.06249,-99.2421967955071,47.13118148117039,Calystegia
WOOD,NEON.PLA.D09.WOOD.06247,-99.24375936238071,47.13078129707908,Calystegia
WOOD,NEON.PLA.D09.WOOD.06251,-99.24107827729452,47.13078641332884,Solidago
WOOD,NEON.PLA.D09.WOOD.06271,-99.2411855210204,47.12929270717006,Taraxacum
WOOD,NEON.PLA.D09.WOOD.06253,-99.2411700543371,47.1294582790224,Taraxacum
WOOD,NEON.PLA.D09.WOOD.06288,-99.24134634269474,47.13110976408976,Taraxacum
WOOD,NEON.PLA.D09.WOOD.62520,-99.24115464085745,47.130124034769985,Calystegia
WOOD,NEON.PLA.D09.WOOD.06252,-99.24102806103728,47.13012430117785,Calystegia
WOOD,NEON.PLA.D09.WOOD.06182,-99.24284519712788,47.12929430620484,Andropogon
WOOD,NEON.PLA.D09.WOOD.06185,-99.24365910156672,47.12954234820045,Medicago
WOOD,NEON.PLA.D09.WOOD.06184,-99.24364327926472,47.1295423818547,Schizachyrium
WOOD,NEON.PLA.D09.WOOD.06180,-99.24202429186408,47.129368194375395,Nassella
